id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,price_doc
13864,1/18/2014,53,32,12,16,1,1982,2,9,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,2000000
13908,1/20/2014,36,36,18,1,1,2014,1,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7327340
14016,1/22/2014,50,30,1,16,1,1980,2,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7900000
14023,1/23/2014,64,38,7,12,1,1981,3,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,11600000
14030,1/23/2014,46,28,9,12,1,1980,2,6,1,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8200000
14119,1/25/2014,36,36,10,1,1,2014,1,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7757700
14166,1/27/2014,44,1,21,21,1,2013,1,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8963340
14364,1/30/2014,80,80,23,25,1,2014,2,10,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,15174810
14412,1/31/2014,62,44,12,12,1,1979,3,6,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,1000000
14458,2/1/2014,32,18,3,9,1,1979,1,6,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,6100000
14621,2/5/2014,37,1,19,1,4,2014,1,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7210040
14709,2/7/2014,46,30,11,12,1,1980,2,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8150000
14730,2/7/2014,32,18,2,9,1,1979,1,5,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,6100000
14902,2/12/2014,39,20,18,22,1,1994,1,10,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7450000
15227,2/19/2014,94,94,18,1,1,2014,3,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,16723450
15487,2/27/2014,63,45,4,12,1,1980,3,6,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,2000000
15566,2/28/2014,60,58,4,17,1,1994,2,10,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,11800000
15749,3/5/2014,62,45,1,12,1,1980,3,6,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10500000
15990,3/13/2014,37,37,11,1,1,2014,1,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7655760
16103,3/17/2014,94,94,3,1,1,2014,3,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,16320520
16240,3/19/2014,79,79,3,12,1,2014,3,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,14859740
16543,3/26/2014,64,45,11,12,1,1980,3,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,11000000
16591,3/26/2014,32,18,9,9,1,1979,1,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,990000
16604,3/27/2014,80,80,21,25,6,2012,2,11,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,14535850
16705,3/28/2014,44,44,5,9,1,1979,2,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8000000
16730,3/31/2014,80,39,6,28,4,2011,2,18,1,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,9500000
16812,4/1/2014,53,32,4,16,1,1979,2,9,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10500000
16904,4/2/2014,38,20,11,12,1,1981,1,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,1200000
16991,4/4/2014,172,88,8,26,4,2002,4,23,4,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,54000000
17032,4/5/2014,37,19,1,16,1,1979,1,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,6620000
17149,4/8/2014,35,19,17,22,5,1986,1,9,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,2000000
17497,4/16/2014,102,65,13,17,4,2013,3,18,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,20145960
17527,4/17/2014,59,33,16,16,1,1981,2,10,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,11500000
17747,4/23/2014,54,32,3,19,1,2004,2,10,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,1000000
17818,4/24/2014,39,19,4,24,4,2012,1,9,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,4700000
17848,4/24/2014,80,80,18,1,1,2014,2,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,15124590
18097,5/5/2014,94,94,14,20,4,2013,3,10,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,16606080
18104,5/5/2014,37,19,10,16,1,1981,1,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7800000
18210,5/7/2014,53,32,14,16,1,1979,2,9,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10400000
18322,5/12/2014,37,19,3,16,5,1998,1,9,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,6700000
18520,5/16/2014,36,36,14,1,6,2014,1,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7741230
18758,5/22/2014,63,44,7,12,1,1979,3,6,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,11550000
18764,5/22/2014,41,20,7,12,1,1981,1,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7100000
18894,5/26/2014,62,30,13,25,4,2012,2,9,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,12300000
18945,5/27/2014,52,30,1,12,1,1979,2,9,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8100000
19007,5/28/2014,38,17,4,25,4,2012,1,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,6000000
19222,6/2/2014,39,20,1,12,1,1981,1,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,6900000
19281,6/3/2014,37,37,22,1,1,2012,1,8,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7577580
19518,6/9/2014,58,58,1,1,4,2013,2,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10519950
19749,6/17/2014,59,43,6,9,1,1979,3,5,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,1000000
19892,6/20/2014,45,30,11,12,1,1979,2,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,9050000
19997,6/23/2014,60,37,8,12,1,1980,3,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,14000000
20059,6/24/2014,102,63,3,22,1,2003,4,10,1,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,23600000
20478,6/30/2014,37,37,19,25,1,2014,1,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7598600
20585,7/4/2014,37,37,19,19,6,2014,1,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7598600
20638,7/7/2014,81,81,19,20,6,2012,2,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,15155666
20836,7/14/2014,41,20,4,12,1,1983,1,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7000000
21047,7/23/2014,75,44,3,16,1,1981,3,10,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,14550000
21237,8/1/2014,84,47,14,25,4,2012,3,9,1,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10250000
21629,8/19/2014,52,51,9,12,1,1981,2,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10750000
21705,8/20/2014,36,36,11,1,1,2014,1,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,9056718
21753,8/21/2014,80,80,23,23,4,2015,2,10,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,14585588
21841,8/25/2014,82,82,23,1,1,2014,3,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,15959320
22078,9/1/2014,94,94,11,1,1,2014,3,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,18405400
22188,9/3/2014,50,30,13,16,1,1980,2,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,9400000
22418,9/11/2014,38,8,7,25,4,2009,1,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,9150000
22475,9/12/2014,53,30,5,12,1,1980,2,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10000000
22495,9/13/2014,39,19,5,17,1,2003,1,11,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8400000
22621,9/17/2014,123,123,22,1,4,2012,4,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,26233930
22750,9/22/2014,53,30,5,14,1,1985,2,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10000000
22948,9/26/2014,60,43,7,9,1,1979,3,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10700000
23283,10/6/2014,58,38,3,9,1,1979,3,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,9600000
23320,10/7/2014,94,94,20,1,1,2014,3,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,15853617
23370,10/8/2014,36,36,19,20,1,2014,1,10,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8269800
23373,10/8/2014,44,27,7,9,1,1979,2,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8150000
23405,10/9/2014,102,102,21,1,4,2014,3,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,21233800
23569,10/15/2014,52,30,7,12,1,1980,2,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10550000
23585,10/15/2014,37,37,1,16,1,1979,1,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,6700000
23602,10/15/2014,39,19,13,16,1,1987,1,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7000000
23776,10/21/2014,32,18,9,9,1,1979,1,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,5850000
23892,10/23/2014,82,1,25,1,1,2014,3,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,16507300
24031,10/28/2014,95,1,23,25,1,2014,3,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,15976224
24394,11/7/2014,38,19,8,15,1,2005,1,1,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8000000
24789,11/15/2014,45,30,2,5,1,1961,2,5,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7800000
24952,11/19/2014,37,19,17,22,5,1986,1,9,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,1000000
25068,11/21/2014,64,45,6,12,1,1980,3,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10350000
25117,11/21/2014,37,18,2,16,1,1979,1,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7340000
25210,11/24/2014,32,18,4,9,1,1979,1,5,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,6000000
25429,11/27/2014,52,30,9,12,1,1980,2,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,9600000
25566,12/1/2014,45,30,8,12,1,1980,2,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,9100000
25689,12/2/2014,52,30,10,12,1,1981,2,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,11500000
25704,12/3/2014,37,18,2,16,1,1979,1,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,6500000
25739,12/3/2014,49,29,2,12,1,1981,2,7,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,2000000
25840,12/4/2014,76,45,10,16,1,1979,3,10,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,13450000
25945,12/6/2014,44,28,8,9,1,1979,2,6,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8625000
26133,12/9/2014,46,28,6,1,1,1979,2,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,9500000
26527,12/16/2014,64,38,11,12,1,1980,3,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,13400000
26753,12/18/2014,52,30,9,12,1,1983,2,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10200000
26783,12/18/2014,39,20,1,10,1,2010,1,39,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7100000
26843,12/19/2014,41,20,12,14,1,1985,1,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8000000
26916,12/20/2014,53,32,14,16,1,1983,2,9,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,6400000
27332,1/16/2015,54,32,16,16,1,1982,2,9,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,11000000
27673,2/2/2015,46,30,10,12,1,1979,2,6,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10500000
27721,2/4/2015,62,44,12,12,1,1979,3,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,11800000
27733,2/5/2015,51,30,4,16,1,1980,2,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10300000
27849,2/11/2015,51,30,8,9,1,1980,2,8,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10400000
27986,2/19/2015,38,17,6,25,4,2012,1,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7700000
28010,2/20/2015,46,28,3,12,1,1980,2,6,3,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,9200000
28218,3/5/2015,62,45,5,12,1,1980,3,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10500000
28220,3/5/2015,39,20,2,12,1,1980,1,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,7500000
28247,3/6/2015,51,29,5,12,1,1981,2,8,1,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,10150000
28304,3/11/2015,95,95,15,1,4,2014,3,1,1,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,18389700
28534,3/23/2015,40,20,9,12,1,1980,1,8,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8200000
28733,3/31/2015,46,30,8,12,1,1979,2,6,2,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,8700000
8641,6/24/2013,42,28,9,9,1,1970,2,6,2,Investment,Sviblovo,4441296.195,60315,0.137975734,0.178916796,3694,2057,1,3594,3741,2,0,192,1,0,4,6,no,0,5,4,no,no,no,no,no,no,no,no,7250000
